"","Day","Hour","x","y"
"1",1,1,0.847409815527499,0.824785459553823
"2",1,2,0.259149979334325,0.478511139284819
"3",1,3,0.607753411168233,0.241628371877596
"4",1,4,0.409925539745018,0.129017871804535
"5",1,5,0.733297704486176,0.259454490849748
"6",1,6,0.157328831264749,0.709385606460273
"7",1,7,0.161899402039126,0.124855594709516
"8",1,8,0.0421458850614727,0.0760795343667269
"9",1,9,0.212145783007145,0.23166499263607
"10",1,10,0.278432782739401,0.774509273702279
"11",1,11,0.146192327141762,0.626160064712167
"12",1,12,0.00259074196219444,0.103526604594663
"13",1,13,0.114265487994999,0.217224391642958
"14",1,14,0.147783803287894,0.0372655803803355
"15",1,15,0.912519248435274,0.319686052622274
"16",1,16,0.619853695388883,0.383622137596831
"17",1,17,0.681902660289779,0.858928931411356
"18",1,18,0.75612481427379,0.0788839405868202
"19",1,19,0.104888907633722,0.273152000969276
"20",1,20,0.212519211461768,0.91532449121587
"21",1,21,0.308883464662358,0.616848278325051
"22",1,22,0.536011218558997,0.992891340982169
"23",1,23,0.977802820503712,0.0850287852808833
"24",1,24,0.243938568048179,0.779105399735272
